time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2024-03-30 02:29:51.327 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24999587840,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20496384,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:30:51.332 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24961380352,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20496384,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:31:51.335 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24943882240,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21544960,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:32:51.343 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24940388352,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21544960,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:33:51.349 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24940392448,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21544960,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:34:51.356 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24940388352,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21544960,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:35:51.363 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24941162496,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21544960,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:36:51.370 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24939175936,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22593536,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:37:51.377 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24950296576,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22593536,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:38:51.384 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24964087808,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22593536,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:39:51.392 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24954015744,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22593536,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:40:51.399 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24947568640,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22593536,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:41:51.406 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24945930240,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23642112,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:42:51.408 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24944951296,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24690688,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:43:51.415 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24940408832,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24690688,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:44:51.420 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24952807424,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24690688,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:45:51.422 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24956796928,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24690688,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:46:51.428 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24923435008,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24690688,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:47:51.434 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24922361856,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25739264,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:48:51.437 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24927031296,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25739264,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:49:51.444 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926920704,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25739264,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:50:51.447 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926908416,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25739264,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:51:51.454 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926916608,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26787840,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:52:51.461 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926765056,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26787840,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:53:51.468 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926687232,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27836416,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:54:51.470 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926654464,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27836416,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:55:51.473 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926441472,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27836416,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:56:51.476 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926425088,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27836416,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:57:51.483 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926470144,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27836416,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:58:51.487 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24928251904,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27836416,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 02:59:51.493 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24928235520,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28884992,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:00:51.498 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24927182848,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28884992,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:01:51.505 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24927195136,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28884992,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:02:51.510 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926060544,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29933568,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:03:51.513 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926044160,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29933568,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:04:51.519 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926015488,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30982144,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:05:51.520 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24926978048,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30982144,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:06:51.525 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24925929472,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30982144,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:07:51.532 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24925884416,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30982144,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:08:51.534 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24925765632,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30982144,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:09:51.539 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24925659136,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30982144,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-30 03:10:51.545 UTC, ,589,3171541,1648,25000,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,11043,9, ,10090, , , , ,11943,24925446144,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11943, ,1711760767109, , , , ,3145728,11916, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32030720,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
